time,SSD_sum [h],GLO_real_daysum_kWh [kW h m-2],lat,lon
2019-02-28T00:00+00:00,9.8,3.552,48.224236,16.350174
2019-03-01T00:00+00:00,6.3,3.0,48.224236,16.350174
2019-03-02T00:00+00:00,1.3,2.459,48.224236,16.350174
2019-03-03T00:00+00:00,4.5,2.873,48.224236,16.350174
2019-03-04T00:00+00:00,3.8,2.538,48.224236,16.350174
2019-03-05T00:00+00:00,9.5,3.677,48.224236,16.350174
2019-03-06T00:00+00:00,9.3,3.752,48.224236,16.350174
2019-03-07T00:00+00:00,4.8,2.917,48.224236,16.350174
2019-03-08T00:00+00:00,1.0,2.749,48.224236,16.350174
2019-03-09T00:00+00:00,4.8,2.643,48.224236,16.350174
2019-03-10T00:00+00:00,0.0,1.503,48.224236,16.350174
2019-03-11T00:00+00:00,4.5,3.0,48.224236,16.350174
2019-03-12T00:00+00:00,7.8,3.278,48.224236,16.350174
2019-03-13T00:00+00:00,1.0,2.333,48.224236,16.350174
2019-03-14T00:00+00:00,6.0,3.216,48.224236,16.350174
2019-03-15T00:00+00:00,4.8,3.247,48.224236,16.350174
2019-03-16T00:00+00:00,3.3,2.803,48.224236,16.350174
2019-03-17T00:00+00:00,9.8,4.505,48.224236,16.350174
2019-03-18T00:00+00:00,0.5,2.817,48.224236,16.350174
2019-03-19T00:00+00:00,4.3,3.25,48.224236,16.350174
2019-03-20T00:00+00:00,9.8,4.341,48.224236,16.350174
2019-03-21T00:00+00:00,11.0,4.987,48.224236,16.350174
2019-03-22T00:00+00:00,11.0,4.783,48.224236,16.350174
2019-03-23T00:00+00:00,11.0,4.698,48.224236,16.350174
2019-03-24T00:00+00:00,11.0,4.672,48.224236,16.350174
2019-03-25T00:00+00:00,4.8,3.905,48.224236,16.350174
2019-03-26T00:00+00:00,9.3,4.242,48.224236,16.350174
2019-03-27T00:00+00:00,7.5,3.552,48.224236,16.350174
2019-03-28T00:00+00:00,8.0,3.416,48.224236,16.350174
2019-03-29T00:00+00:00,11.5,5.503,48.224236,16.350174
2019-03-30T00:00+00:00,11.8,5.439,48.224236,16.350174
2019-03-31T00:00+00:00,11.5,5.26,48.224236,16.350174
2019-04-01T00:00+00:00,11.3,5.341,48.224236,16.350174
2019-04-02T00:00+00:00,11.0,5.503,48.224236,16.350174
2019-04-03T00:00+00:00,6.8,4.484,48.224236,16.350174
2019-04-04T00:00+00:00,7.3,4.542,48.224236,16.350174
2019-04-05T00:00+00:00,5.8,4.094,48.224236,16.350174
2019-04-06T00:00+00:00,9.3,4.294,48.224236,16.350174
2019-04-07T00:00+00:00,7.5,4.412,48.224236,16.350174
2019-04-08T00:00+00:00,10.0,5.812,48.224236,16.350174
2019-04-09T00:00+00:00,11.5,5.742,48.224236,16.350174
2019-04-10T00:00+00:00,1.8,3.643,48.224236,16.350174
2019-04-11T00:00+00:00,0.5,3.469,48.224236,16.350174
2019-04-12T00:00+00:00,9.5,6.044,48.224236,16.350174
2019-04-13T00:00+00:00,6.0,4.478,48.224236,16.350174
2019-04-14T00:00+00:00,7.3,4.453,48.224236,16.350174
2019-04-15T00:00+00:00,12.0,6.248,48.224236,16.350174
2019-04-16T00:00+00:00,12.3,6.367,48.224236,16.350174
2019-04-17T00:00+00:00,12.5,6.424,48.224236,16.350174
2019-04-18T00:00+00:00,12.5,6.415,48.224236,16.350174
2019-04-19T00:00+00:00,12.5,6.414,48.224236,16.350174
2019-04-20T00:00+00:00,12.5,6.589,48.224236,16.350174
2019-04-21T00:00+00:00,12.5,6.524,48.224236,16.350174
2019-04-22T00:00+00:00,11.5,6.782,48.224236,16.350174
2019-04-23T00:00+00:00,3.3,3.377,48.224236,16.350174
2019-04-24T00:00+00:00,11.5,6.22,48.224236,16.350174
2019-04-25T00:00+00:00,12.3,6.855,48.224236,16.350174
2019-04-26T00:00+00:00,7.8,5.762,48.224236,16.350174
2019-04-27T00:00+00:00,8.8,5.537,48.224236,16.350174
2019-04-28T00:00+00:00,12.5,6.42,48.224236,16.350174
2019-04-29T00:00+00:00,1.8,3.832,48.224236,16.350174
2019-04-30T00:00+00:00,0.0,2.449,48.224236,16.350174
2019-05-01T00:00+00:00,11.5,6.929,48.224236,16.350174
2019-05-02T00:00+00:00,12.8,6.787,48.224236,16.350174
2019-05-03T00:00+00:00,4.0,4.737,48.224236,16.350174
2019-05-04T00:00+00:00,5.0,4.586,48.224236,16.350174
2019-05-05T00:00+00:00,0.0,2.802,48.224236,16.350174
2019-05-06T00:00+00:00,3.5,4.184,48.224236,16.350174
2019-05-07T00:00+00:00,12.5,6.896,48.224236,16.350174
2019-05-08T00:00+00:00,11.3,6.916,48.224236,16.350174
2019-05-09T00:00+00:00,2.5,3.545,48.224236,16.350174
2019-05-10T00:00+00:00,11.5,6.435,48.224236,16.350174
2019-05-11T00:00+00:00,5.0,5.36,48.224236,16.350174
2019-05-12T00:00+00:00,5.5,5.062,48.224236,16.350174
2019-05-13T00:00+00:00,1.0,4.268,48.224236,16.350174
2019-05-14T00:00+00:00,0.0,3.593,48.224236,16.350174
2019-05-15T00:00+00:00,1.3,4.513,48.224236,16.350174
2019-05-16T00:00+00:00,10.5,6.025,48.224236,16.350174
2019-05-17T00:00+00:00,10.8,6.481,48.224236,16.350174
2019-05-18T00:00+00:00,12.3,6.855,48.224236,16.350174
2019-05-19T00:00+00:00,7.3,6.062,48.224236,16.350174
2019-05-20T00:00+00:00,6.0,5.342,48.224236,16.350174
2019-05-21T00:00+00:00,9.0,5.511,48.224236,16.350174
2019-05-22T00:00+00:00,0.5,3.328,48.224236,16.350174
2019-05-23T00:00+00:00,7.0,5.437,48.224236,16.350174
2019-05-24T00:00+00:00,13.0,7.317,48.224236,16.350174
2019-05-25T00:00+00:00,12.0,7.03,48.224236,16.350174
2019-05-26T00:00+00:00,9.8,6.216,48.224236,16.350174
2019-05-27T00:00+00:00,4.5,4.943,48.224236,16.350174
2019-05-28T00:00+00:00,0.0,2.69,48.224236,16.350174
2019-05-29T00:00+00:00,3.5,3.828,48.224236,16.350174
2019-05-30T00:00+00:00,0.3,3.658,48.224236,16.350174
2019-05-31T00:00+00:00,8.8,5.897,48.224236,16.350174
2019-06-01T00:00+00:00,13.0,6.389,48.224236,16.350174
2019-06-02T00:00+00:00,13.5,7.309,48.224236,16.350174
2019-06-03T00:00+00:00,13.8,7.551,48.224236,16.350174
2019-06-04T00:00+00:00,14.0,6.901,48.224236,16.350174
2019-06-05T00:00+00:00,13.8,6.825,48.224236,16.350174
2019-06-06T00:00+00:00,10.0,5.999,48.224236,16.350174
2019-06-07T00:00+00:00,13.5,6.781,48.224236,16.350174
2019-06-08T00:00+00:00,13.5,7.11,48.224236,16.350174
2019-06-09T00:00+00:00,13.8,7.287,48.224236,16.350174
2019-06-10T00:00+00:00,13.3,6.941,48.224236,16.350174
2019-06-11T00:00+00:00,11.5,7.066,48.224236,16.350174
2019-06-12T00:00+00:00,13.5,7.227,48.224236,16.350174
2019-06-13T00:00+00:00,11.3,6.758,48.224236,16.350174
2019-06-14T00:00+00:00,14.3,7.172,48.224236,16.350174
2019-06-15T00:00+00:00,8.3,5.438,48.224236,16.350174
2019-06-16T00:00+00:00,10.5,6.233,48.224236,16.350174
2019-06-17T00:00+00:00,12.5,6.424,48.224236,16.350174
2019-06-18T00:00+00:00,13.3,6.565,48.224236,16.350174
2019-06-19T00:00+00:00,10.8,6.252,48.224236,16.350174
2019-06-20T00:00+00:00,9.8,5.973,48.224236,16.350174
2019-06-21T00:00+00:00,13.5,6.711,48.224236,16.350174
2019-06-22T00:00+00:00,7.0,5.207,48.224236,16.350174
2019-06-23T00:00+00:00,5.3,3.946,48.224236,16.350174
2019-06-24T00:00+00:00,13.8,7.17,48.224236,16.350174
2019-06-25T00:00+00:00,14.0,7.388,48.224236,16.350174
2019-06-26T00:00+00:00,14.0,7.169,48.224236,16.350174
2019-06-27T00:00+00:00,12.5,6.679,48.224236,16.350174
2019-06-28T00:00+00:00,14.3,7.628,48.224236,16.350174
2019-06-29T00:00+00:00,14.3,7.616,48.224236,16.350174
2019-06-30T00:00+00:00,14.3,7.598,48.224236,16.350174
2019-07-01T00:00+00:00,11.5,6.248,48.224236,16.350174
2019-07-02T00:00+00:00,7.3,5.315,48.224236,16.350174
2019-07-03T00:00+00:00,11.8,6.784,48.224236,16.350174
2019-07-04T00:00+00:00,13.3,7.396,48.224236,16.350174
2019-07-05T00:00+00:00,8.8,5.572,48.224236,16.350174
2019-07-06T00:00+00:00,12.3,6.352,48.224236,16.350174
2019-07-07T00:00+00:00,4.8,3.869,48.224236,16.350174
2019-07-08T00:00+00:00,9.5,5.658,48.224236,16.350174
2019-07-09T00:00+00:00,8.8,5.859,48.224236,16.350174
2019-07-10T00:00+00:00,13.0,6.854,48.224236,16.350174
2019-07-11T00:00+00:00,11.8,6.687,48.224236,16.350174
2019-07-12T00:00+00:00,5.8,4.371,48.224236,16.350174
2019-07-13T00:00+00:00,6.3,4.772,48.224236,16.350174
2019-07-14T00:00+00:00,9.0,5.401,48.224236,16.350174
2019-07-15T00:00+00:00,13.0,6.799,48.224236,16.350174
2019-07-16T00:00+00:00,13.3,6.853,48.224236,16.350174
2019-07-17T00:00+00:00,13.3,6.887,48.224236,16.350174
2019-07-18T00:00+00:00,12.8,6.589,48.224236,16.350174
2019-07-19T00:00+00:00,12.3,6.446,48.224236,16.350174
2019-07-20T00:00+00:00,11.8,6.843,48.224236,16.350174
2019-07-21T00:00+00:00,5.5,3.661,48.224236,16.350174
2019-07-22T00:00+00:00,13.0,6.928,48.224236,16.350174
2019-07-23T00:00+00:00,12.8,6.962,48.224236,16.350174
2019-07-24T00:00+00:00,13.8,7.178,48.224236,16.350174
2019-07-25T00:00+00:00,13.8,7.038,48.224236,16.350174
2019-07-26T00:00+00:00,13.0,6.504,48.224236,16.350174
2019-07-27T00:00+00:00,5.3,4.089,48.224236,16.350174
2019-07-28T00:00+00:00,7.5,5.492,48.224236,16.350174
2019-07-29T00:00+00:00,9.8,5.606,48.224236,16.350174
2019-07-30T00:00+00:00,11.8,6.725,48.224236,16.350174
2019-07-31T00:00+00:00,,,48.224236,16.350174
2019-08-01T00:00+00:00,12.3,6.334,48.224236,16.350174
2019-08-02T00:00+00:00,3.0,2.89,48.224236,16.350174
2019-08-03T00:00+00:00,7.5,4.259,48.224236,16.350174
2019-08-04T00:00+00:00,13.3,6.577,48.224236,16.350174
2019-08-05T00:00+00:00,,,48.224236,16.350174
2019-08-06T00:00+00:00,,,48.224236,16.350174
2019-08-07T00:00+00:00,,,48.224236,16.350174
2019-08-08T00:00+00:00,,,48.224236,16.350174
2019-08-09T00:00+00:00,,,48.224236,16.350174
2019-08-10T00:00+00:00,,,48.224236,16.350174
2019-08-11T00:00+00:00,,,48.224236,16.350174
2019-08-12T00:00+00:00,,,48.224236,16.350174
2019-08-13T00:00+00:00,,,48.224236,16.350174
2019-08-14T00:00+00:00,,,48.224236,16.350174
2019-08-15T00:00+00:00,,,48.224236,16.350174
2019-08-16T00:00+00:00,,,48.224236,16.350174
2019-08-17T00:00+00:00,,,48.224236,16.350174
2019-08-18T00:00+00:00,,,48.224236,16.350174
2019-08-19T00:00+00:00,,,48.224236,16.350174
2019-08-20T00:00+00:00,,,48.224236,16.350174
2019-08-21T00:00+00:00,,,48.224236,16.350174
2019-08-22T00:00+00:00,,,48.224236,16.350174
2019-08-23T00:00+00:00,,,48.224236,16.350174
2019-08-24T00:00+00:00,,,48.224236,16.350174
2019-08-25T00:00+00:00,,,48.224236,16.350174
2019-08-26T00:00+00:00,,,48.224236,16.350174
2019-08-27T00:00+00:00,,,48.224236,16.350174
2019-08-28T00:00+00:00,,,48.224236,16.350174
2019-08-29T00:00+00:00,,,48.224236,16.350174
2019-08-30T00:00+00:00,,,48.224236,16.350174
2019-08-31T00:00+00:00,,,48.224236,16.350174
2019-09-01T00:00+00:00,,,48.224236,16.350174
2019-09-02T00:00+00:00,,,48.224236,16.350174
2019-09-03T00:00+00:00,,,48.224236,16.350174
2019-09-04T00:00+00:00,,,48.224236,16.350174
2019-09-05T00:00+00:00,,,48.224236,16.350174
2019-09-06T00:00+00:00,,,48.224236,16.350174
2019-09-07T00:00+00:00,,,48.224236,16.350174
2019-09-08T00:00+00:00,,,48.224236,16.350174
2019-09-09T00:00+00:00,,,48.224236,16.350174
2019-09-10T00:00+00:00,,,48.224236,16.350174
2019-09-11T00:00+00:00,11.0,5.14,48.224236,16.350174
2019-09-12T00:00+00:00,11.5,4.887,48.224236,16.350174
2019-09-13T00:00+00:00,11.0,4.533,48.224236,16.350174
2019-09-14T00:00+00:00,10.8,4.647,48.224236,16.350174
2019-09-15T00:00+00:00,11.5,4.846,48.224236,16.350174
2019-09-16T00:00+00:00,10.0,4.71,48.224236,16.350174
2019-09-17T00:00+00:00,9.3,4.865,48.224236,16.350174
2019-09-18T00:00+00:00,10.3,4.806,48.224236,16.350174
2019-09-19T00:00+00:00,10.0,3.517,48.224236,16.350174
2019-09-20T00:00+00:00,11.3,4.909,48.224236,16.350174
2019-09-21T00:00+00:00,11.3,4.569,48.224236,16.350174
2019-09-22T00:00+00:00,10.3,4.548,48.224236,16.350174
2019-09-23T00:00+00:00,8.5,4.48,48.224236,16.350174
2019-09-24T00:00+00:00,9.3,4.181,48.224236,16.350174
2019-09-25T00:00+00:00,2.0,2.497,48.224236,16.350174
2019-09-26T00:00+00:00,7.5,3.667,48.224236,16.350174
2019-09-27T00:00+00:00,6.8,3.357,48.224236,16.350174
2019-09-28T00:00+00:00,1.0,2.229,48.224236,16.350174
2019-09-29T00:00+00:00,9.3,4.24,48.224236,16.350174
2019-09-30T00:00+00:00,10.0,3.558,48.224236,16.350174
2019-10-01T00:00+00:00,9.5,3.861,48.224236,16.350174
2019-10-02T00:00+00:00,3.0,2.051,48.224236,16.350174
2019-10-03T00:00+00:00,4.8,2.843,48.224236,16.350174
2019-10-04T00:00+00:00,6.5,3.085,48.224236,16.350174
2019-10-05T00:00+00:00,2.3,2.081,48.224236,16.350174
2019-10-06T00:00+00:00,9.0,3.323,48.224236,16.350174
2019-10-07T00:00+00:00,7.0,2.783,48.224236,16.350174
2019-10-08T00:00+00:00,5.5,2.691,48.224236,16.350174
2019-10-09T00:00+00:00,,,48.224236,16.350174
2019-10-10T00:00+00:00,7.0,3.214,48.224236,16.350174
2019-10-11T00:00+00:00,9.8,3.8,48.224236,16.350174
2019-10-12T00:00+00:00,7.8,2.439,48.224236,16.350174
2019-10-13T00:00+00:00,8.3,1.996,48.224236,16.350174
2019-10-14T00:00+00:00,8.8,2.089,48.224236,16.350174
2019-10-15T00:00+00:00,8.3,2.55,48.224236,16.350174
2019-10-16T00:00+00:00,5.5,2.268,48.224236,16.350174
2019-10-17T00:00+00:00,8.8,2.671,48.224236,16.350174
2019-10-18T00:00+00:00,8.8,2.875,48.224236,16.350174
2019-10-19T00:00+00:00,8.5,2.401,48.224236,16.350174
2019-10-20T00:00+00:00,7.8,1.7,48.224236,16.350174
2019-10-21T00:00+00:00,7.8,2.786,48.224236,16.350174
2019-10-22T00:00+00:00,8.3,2.662,48.224236,16.350174
2019-10-23T00:00+00:00,8.3,1.947,48.224236,16.350174
2019-10-24T00:00+00:00,9.3,2.945,48.224236,16.350174
2019-10-25T00:00+00:00,8.0,2.662,48.224236,16.350174
2019-10-26T00:00+00:00,8.5,2.593,48.224236,16.350174
2019-10-27T00:00+00:00,9.0,2.724,48.224236,16.350174
2019-10-28T00:00+00:00,1.0,1.403,48.224236,16.350174
2019-10-29T00:00+00:00,0.3,1.357,48.224236,16.350174
2019-10-30T00:00+00:00,1.0,1.346,48.224236,16.350174
2019-10-31T00:00+00:00,8.3,2.369,48.224236,16.350174
2019-11-01T00:00+00:00,8.5,2.407,48.224236,16.350174
2019-11-02T00:00+00:00,3.3,1.102,48.224236,16.350174
2019-11-03T00:00+00:00,1.3,0.766,48.224236,16.350174
2019-11-04T00:00+00:00,5.0,1.256,48.224236,16.350174
2019-11-05T00:00+00:00,0.3,0.513,48.224236,16.350174
2019-11-06T00:00+00:00,8.5,2.004,48.224236,16.350174
2019-11-07T00:00+00:00,7.5,1.504,48.224236,16.350174
2019-11-08T00:00+00:00,4.3,1.194,48.224236,16.350174
2019-11-09T00:00+00:00,2.3,0.734,48.224236,16.350174
2019-11-10T00:00+00:00,2.0,0.736,48.224236,16.350174
2019-11-11T00:00+00:00,7.3,1.094,48.224236,16.350174
2019-11-12T00:00+00:00,2.3,0.847,48.224236,16.350174
2019-11-13T00:00+00:00,0.3,0.455,48.224236,16.350174
2019-11-14T00:00+00:00,5.8,1.204,48.224236,16.350174
2019-11-15T00:00+00:00,1.8,0.778,48.224236,16.350174
2019-11-16T00:00+00:00,0.0,0.613,48.224236,16.350174
2019-11-17T00:00+00:00,,,48.224236,16.350174
2019-11-18T00:00+00:00,3.8,0.751,48.224236,16.350174
2019-11-19T00:00+00:00,0.3,0.584,48.224236,16.350174
2019-11-20T00:00+00:00,0.8,0.66,48.224236,16.350174
2019-11-21T00:00+00:00,5.3,1.103,48.224236,16.350174
2019-11-22T00:00+00:00,6.0,0.895,48.224236,16.350174
2019-11-23T00:00+00:00,8.3,1.467,48.224236,16.350174
2019-11-24T00:00+00:00,4.3,1.235,48.224236,16.350174
2019-11-25T00:00+00:00,2.8,0.496,48.224236,16.350174
2019-11-26T00:00+00:00,6.3,0.939,48.224236,16.350174
2019-11-27T00:00+00:00,1.0,0.675,48.224236,16.350174
2019-11-28T00:00+00:00,0.3,0.441,48.224236,16.350174
2019-11-29T00:00+00:00,4.8,0.836,48.224236,16.350174
2019-11-30T00:00+00:00,5.3,1.174,48.224236,16.350174
2019-12-01T00:00+00:00,2.3,0.889,48.224236,16.350174
2019-12-02T00:00+00:00,2.3,0.748,48.224236,16.350174
2019-12-03T00:00+00:00,5.3,1.032,48.224236,16.350174
2019-12-04T00:00+00:00,7.8,1.554,48.224236,16.350174
2019-12-05T00:00+00:00,0.5,0.643,48.224236,16.350174
2019-12-06T00:00+00:00,0.0,0.615,48.224236,16.350174
2019-12-07T00:00+00:00,2.5,0.861,48.224236,16.350174
2019-12-08T00:00+00:00,6.8,1.284,48.224236,16.350174
2019-12-09T00:00+00:00,0.0,0.451,48.224236,16.350174
2019-12-10T00:00+00:00,6.8,1.035,48.224236,16.350174
2019-12-11T00:00+00:00,7.8,1.482,48.224236,16.350174
2019-12-12T00:00+00:00,0.0,0.577,48.224236,16.350174
2019-12-13T00:00+00:00,2.0,0.773,48.224236,16.350174
2019-12-14T00:00+00:00,2.0,0.577,48.224236,16.350174
2019-12-15T00:00+00:00,0.0,0.537,48.224236,16.350174
2019-12-16T00:00+00:00,1.5,0.613,48.224236,16.350174
2019-12-17T00:00+00:00,0.0,0.531,48.224236,16.350174
2019-12-18T00:00+00:00,7.0,1.348,48.224236,16.350174
2019-12-19T00:00+00:00,0.3,0.458,48.224236,16.350174
2019-12-20T00:00+00:00,6.3,1.234,48.224236,16.350174
2019-12-21T00:00+00:00,0.3,0.412,48.224236,16.350174
2019-12-22T00:00+00:00,0.3,0.419,48.224236,16.350174
2019-12-23T00:00+00:00,0.0,0.416,48.224236,16.350174
2019-12-24T00:00+00:00,6.8,1.082,48.224236,16.350174
2019-12-25T00:00+00:00,4.3,0.96,48.224236,16.350174
2019-12-26T00:00+00:00,4.0,0.975,48.224236,16.350174
2019-12-27T00:00+00:00,2.3,0.804,48.224236,16.350174
2019-12-28T00:00+00:00,4.3,0.971,48.224236,16.350174
2019-12-29T00:00+00:00,0.5,0.686,48.224236,16.350174
2019-12-30T00:00+00:00,3.0,0.977,48.224236,16.350174
2019-12-31T00:00+00:00,5.0,1.113,48.224236,16.350174
2020-01-01T00:00+00:00,6.3,1.35,48.224236,16.350174
2020-01-02T00:00+00:00,7.0,1.478,48.224236,16.350174
2020-01-03T00:00+00:00,1.0,0.724,48.224236,16.350174
2020-01-04T00:00+00:00,0.3,0.622,48.224236,16.350174
2020-01-05T00:00+00:00,7.8,1.569,48.224236,16.350174
2020-01-06T00:00+00:00,7.5,1.484,48.224236,16.350174
2020-01-07T00:00+00:00,5.3,1.197,48.224236,16.350174
2020-01-08T00:00+00:00,6.8,1.378,48.224236,16.350174
2020-01-09T00:00+00:00,0.8,0.623,48.224236,16.350174
2020-01-10T00:00+00:00,3.3,0.721,48.224236,16.350174
2020-01-11T00:00+00:00,5.3,1.152,48.224236,16.350174
2020-01-12T00:00+00:00,8.0,1.708,48.224236,16.350174
2020-01-13T00:00+00:00,1.3,0.874,48.224236,16.350174
2020-01-14T00:00+00:00,1.5,0.861,48.224236,16.350174
2020-01-15T00:00+00:00,0.8,0.666,48.224236,16.350174
2020-01-16T00:00+00:00,0.0,0.688,48.224236,16.350174
2020-01-17T00:00+00:00,1.0,0.866,48.224236,16.350174
2020-01-18T00:00+00:00,0.5,0.72,48.224236,16.350174
2020-01-19T00:00+00:00,0.0,0.422,48.224236,16.350174
2020-01-20T00:00+00:00,5.8,1.31,48.224236,16.350174
2020-01-21T00:00+00:00,0.8,0.653,48.224236,16.350174
2020-01-22T00:00+00:00,5.0,1.569,48.224236,16.350174
2020-01-23T00:00+00:00,7.8,1.66,48.224236,16.350174
2020-01-24T00:00+00:00,0.0,0.843,48.224236,16.350174
2020-01-25T00:00+00:00,0.0,0.701,48.224236,16.350174
2020-01-26T00:00+00:00,0.0,0.937,48.224236,16.350174
2020-01-27T00:00+00:00,5.0,1.361,48.224236,16.350174
2020-01-28T00:00+00:00,2.8,1.08,48.224236,16.350174
2020-01-29T00:00+00:00,4.0,1.396,48.224236,16.350174
2020-01-30T00:00+00:00,1.5,1.044,48.224236,16.350174
2020-01-31T00:00+00:00,3.8,1.334,48.224236,16.350174
2020-02-01T00:00+00:00,6.8,2.148,48.224236,16.350174
2020-02-02T00:00+00:00,5.0,1.936,48.224236,16.350174
2020-02-03T00:00+00:00,0.0,1.037,48.224236,16.350174
2020-02-04T00:00+00:00,0.8,1.235,48.224236,16.350174
2020-02-05T00:00+00:00,2.0,1.749,48.224236,16.350174
2020-02-06T00:00+00:00,4.5,1.974,48.224236,16.350174
2020-02-07T00:00+00:00,7.8,2.318,48.224236,16.350174
2020-02-08T00:00+00:00,7.3,2.45,48.224236,16.350174
2020-02-09T00:00+00:00,8.8,2.625,48.224236,16.350174
2020-02-10T00:00+00:00,3.5,1.782,48.224236,16.350174
2020-02-11T00:00+00:00,1.8,1.769,48.224236,16.350174
2020-02-12T00:00+00:00,6.0,2.343,48.224236,16.350174
2020-02-13T00:00+00:00,5.8,2.512,48.224236,16.350174
2020-02-14T00:00+00:00,4.0,2.202,48.224236,16.350174
2020-02-15T00:00+00:00,8.3,2.862,48.224236,16.350174
2020-02-16T00:00+00:00,4.8,2.441,48.224236,16.350174
2020-02-17T00:00+00:00,4.5,2.518,48.224236,16.350174
2020-02-18T00:00+00:00,7.3,2.501,48.224236,16.350174
2020-02-19T00:00+00:00,1.0,1.667,48.224236,16.350174
2020-02-20T00:00+00:00,8.3,3.103,48.224236,16.350174
2020-02-21T00:00+00:00,3.3,2.24,48.224236,16.350174
2020-02-22T00:00+00:00,5.5,2.807,48.224236,16.350174
2020-02-23T00:00+00:00,1.8,2.084,48.224236,16.350174
2020-02-24T00:00+00:00,4.3,2.634,48.224236,16.350174
2020-02-25T00:00+00:00,1.3,1.947,48.224236,16.350174
2020-02-26T00:00+00:00,0.0,1.497,48.224236,16.350174
2020-02-27T00:00+00:00,8.0,2.931,48.224236,16.350174
2020-02-28T00:00+00:00,4.5,2.721,48.224236,16.350174
2020-02-29T00:00+00:00,2.5,2.135,48.224236,16.350174
2020-03-01T00:00+00:00,4.0,2.476,48.224236,16.350174
2020-03-02T00:00+00:00,5.8,3.376,48.224236,16.350174
2020-03-03T00:00+00:00,0.5,2.197,48.224236,16.350174
2020-03-04T00:00+00:00,7.8,3.495,48.224236,16.350174
2020-03-05T00:00+00:00,10.0,3.806,48.224236,16.350174
2020-03-06T00:00+00:00,0.0,2.137,48.224236,16.350174
2020-03-07T00:00+00:00,5.5,2.909,48.224236,16.350174
2020-03-08T00:00+00:00,9.3,4.18,48.224236,16.350174
2020-03-09T00:00+00:00,6.0,3.084,48.224236,16.350174
2020-03-10T00:00+00:00,8.5,3.671,48.224236,16.350174
2020-03-11T00:00+00:00,5.5,2.875,48.224236,16.350174
2020-03-12T00:00+00:00,9.3,3.717,48.224236,16.350174
2020-03-13T00:00+00:00,4.3,2.866,48.224236,16.350174
2020-03-14T00:00+00:00,9.0,3.777,48.224236,16.350174
2020-03-15T00:00+00:00,10.5,4.457,48.224236,16.350174
2020-03-16T00:00+00:00,10.5,4.522,48.224236,16.350174
2020-03-17T00:00+00:00,2.3,2.376,48.224236,16.350174
2020-03-18T00:00+00:00,11.0,4.449,48.224236,16.350174
2020-03-19T00:00+00:00,11.0,4.499,48.224236,16.350174
2020-03-20T00:00+00:00,9.3,4.275,48.224236,16.350174
2020-03-21T00:00+00:00,2.5,2.835,48.224236,16.350174
2020-03-22T00:00+00:00,6.3,3.685,48.224236,16.350174
2020-03-23T00:00+00:00,10.8,5.023,48.224236,16.350174
2020-03-24T00:00+00:00,10.8,4.454,48.224236,16.350174
2020-03-25T00:00+00:00,10.8,3.971,48.224236,16.350174
2020-03-26T00:00+00:00,4.5,3.241,48.224236,16.350174
2020-03-27T00:00+00:00,11.3,5.013,48.224236,16.350174
2020-03-28T00:00+00:00,11.3,5.182,48.224236,16.350174
2020-03-29T00:00+00:00,11.3,4.79,48.224236,16.350174
2020-03-30T00:00+00:00,7.3,4.054,48.224236,16.350174
2020-03-31T00:00+00:00,9.3,4.93,48.224236,16.350174
2020-04-01T00:00+00:00,11.8,5.475,48.224236,16.350174
2020-04-02T00:00+00:00,11.8,5.562,48.224236,16.350174
2020-04-03T00:00+00:00,6.8,4.757,48.224236,16.350174
2020-04-04T00:00+00:00,11.5,5.62,48.224236,16.350174
2020-04-05T00:00+00:00,11.8,5.715,48.224236,16.350174
2020-04-06T00:00+00:00,11.8,5.749,48.224236,16.350174
2020-04-07T00:00+00:00,11.8,5.951,48.224236,16.350174
2020-04-08T00:00+00:00,12.0,6.048,48.224236,16.350174
2020-04-09T00:00+00:00,11.5,5.962,48.224236,16.350174
2020-04-10T00:00+00:00,11.5,5.985,48.224236,16.350174
2020-04-11T00:00+00:00,12.0,5.979,48.224236,16.350174
2020-04-12T00:00+00:00,12.0,6.015,48.224236,16.350174
2020-04-13T00:00+00:00,7.0,4.763,48.224236,16.350174
2020-04-14T00:00+00:00,10.8,5.924,48.224236,16.350174
2020-04-15T00:00+00:00,11.5,6.689,48.224236,16.350174
2020-04-16T00:00+00:00,12.0,6.756,48.224236,16.350174
2020-04-17T00:00+00:00,11.5,6.669,48.224236,16.350174
2020-04-18T00:00+00:00,11.0,6.279,48.224236,16.350174
2020-04-19T00:00+00:00,7.3,4.582,48.224236,16.350174
2020-04-20T00:00+00:00,12.5,6.607,48.224236,16.350174
2020-04-21T00:00+00:00,12.5,6.63,48.224236,16.350174
2020-04-22T00:00+00:00,12.5,6.682,48.224236,16.350174
2020-04-23T00:00+00:00,12.8,6.698,48.224236,16.350174
2020-04-24T00:00+00:00,11.3,6.931,48.224236,16.350174
2020-04-25T00:00+00:00,12.8,6.248,48.224236,16.350174
2020-04-26T00:00+00:00,12.8,6.533,48.224236,16.350174
2020-04-27T00:00+00:00,10.8,5.76,48.224236,16.350174
2020-04-28T00:00+00:00,10.3,6.506,48.224236,16.350174
2020-04-29T00:00+00:00,5.8,4.163,48.224236,16.350174
2020-04-30T00:00+00:00,11.5,6.581,48.224236,16.350174
2020-05-01T00:00+00:00,6.3,5.125,48.224236,16.350174
2020-05-02T00:00+00:00,12.0,6.736,48.224236,16.350174
